Year,Age,Female,Male,Total
1947,0,0.083595,0.095448,0.089645
1947,1,0.035643,0.037017,0.036341
1947,2,0.017271,0.017203,0.017237
1947,3,0.011227,0.01133,0.011279
1947,4,0.007023,0.007468,0.007248
1947,5,0.00483,0.00511,0.004972
1947,6,0.003674,0.003932,0.003804
1947,7,0.002873,0.003328,0.003103
1947,8,0.00222,0.002497,0.00236
1947,9,0.002017,0.002216,0.002118
1947,10,0.001833,0.002004,0.00192
1947,11,0.001698,0.001738,0.001718
1947,12,0.001848,0.001731,0.001789
1947,13,0.001898,0.001812,0.001855
1947,14,0.002374,0.002049,0.00221
1947,15,0.003222,0.002722,0.00297
1947,16,0.003601,0.003171,0.003384
1947,17,0.004492,0.004238,0.004365
1947,18,0.005229,0.005412,0.00532
1947,19,0.006316,0.006846,0.00658
1947,20,0.006972,0.007565,0.007267
1947,21,0.007344,0.008342,0.007831
1947,22,0.007339,0.008767,0.008017
1947,23,0.007797,0.009202,0.00844
1947,24,0.007865,0.009179,0.008442
1947,25,0.007584,0.009025,0.008205
1947,26,0.007389,0.008952,0.008063
1947,27,0.007172,0.00865,0.007819
1947,28,0.007244,0.008342,0.007735
1947,29,0.007286,0.008464,0.007818
1947,30,0.007215,0.008079,0.00761
1947,31,0.007013,0.007996,0.007464
1947,32,0.007035,0.008495,0.007708
1947,33,0.007073,0.008466,0.00772
1947,34,0.006999,0.008341,0.007625
1947,35,0.006947,0.008424,0.007638
1947,36,0.007059,0.008436,0.00771
1947,37,0.007194,0.008803,0.007964
1947,38,0.007115,0.00875,0.007904
1947,39,0.007509,0.008823,0.008152
1947,40,0.007305,0.009052,0.008176
1947,41,0.007881,0.009401,0.008645
1947,42,0.008292,0.009707,0.009003
1947,43,0.007926,0.010241,0.009093
1947,44,0.008018,0.010798,0.009423
1947,45,0.008236,0.011052,0.009664
1947,46,0.008585,0.011545,0.010089
1947,47,0.009064,0.012321,0.01072
1947,48,0.009364,0.012972,0.011201
1947,49,0.010615,0.014394,0.012545
1947,50,0.011278,0.014582,0.012968
1947,51,0.011701,0.016231,0.014018
1947,52,0.012394,0.017454,0.014976
1947,53,0.013169,0.019166,0.016214
1947,54,0.013773,0.020369,0.017113
1947,55,0.014306,0.021333,0.017848
1947,56,0.015519,0.022908,0.019213
1947,57,0.01695,0.026396,0.021642
1947,58,0.018956,0.029374,0.024104
1947,59,0.019489,0.029809,0.024547
1947,60,0.02331,0.035632,0.029288
1947,61,0.024293,0.036892,0.030323
1947,62,0.026964,0.040991,0.033572
1947,63,0.029186,0.044425,0.036239
1947,64,0.031504,0.048686,0.039353
1947,65,0.033887,0.05353,0.042791
1947,66,0.037191,0.056943,0.046078
1947,67,0.039613,0.062001,0.04958
1947,68,0.04487,0.068059,0.055066
1947,69,0.048484,0.071918,0.058666
1947,70,0.055487,0.080889,0.066418
1947,71,0.060744,0.084061,0.070635
1947,72,0.063556,0.092304,0.075541
1947,73,0.072398,0.101229,0.08422
1947,74,0.077333,0.105644,0.088775
1947,75,0.085983,0.11746,0.098581
1947,76,0.092825,0.122525,0.104502
1947,77,0.105464,0.137357,0.117718
1947,78,0.119182,0.160125,0.134631
1947,79,0.133852,0.170624,0.147475
1947,80,0.143587,0.176566,0.155457
1947,81,0.15459,0.19731,0.169523
1947,82,0.171082,0.212534,0.185184
1947,83,0.199846,0.233765,0.211295
1947,84,0.192437,0.229506,0.204582
1947,85,0.214084,0.267004,0.23087
1947,86,0.236076,0.292058,0.25373
1947,87,0.252448,0.313029,0.270983
1947,88,0.275724,0.320943,0.289507
1947,89,0.310434,0.342484,0.320118
1947,90,0.340292,0.353786,0.344209
1947,91,0.345278,0.422678,0.36682
1947,92,0.385979,0.431805,0.398149
1947,93,0.416107,0.454621,0.426569
1947,94,0.411394,0.479488,0.430633
1947,95,0.463656,0.573657,0.494923
1947,96,0.473657,0.49941,0.480914
1947,97,0.512099,0.500236,0.508685
1947,98,0.682498,0.664403,0.676427
1947,99,0.463789,1.020938,0.672245
1947,100,0.434688,1.356118,0.720384
1947,101,0.667259,0.5,0.63205
1947,102,0.461538,0.75,0.552632
1947,103,0.585366,1.5,0.734694
1947,104,1.090909,0,0.857143
1947,105,1.384615,1,1.2
1947,106,0.857143,1.5,1.2
1947,107,0,0.75,0.428571
1947,108,0,.,0
1947,109,0.857143,0,0.6
1947,110,0.8,1.714286,1.090909
1948,0,0.059305,0.068945,0.064235
1948,1,0.018626,0.019414,0.019028
1948,2,0.010297,0.010402,0.01035
1948,3,0.006929,0.007251,0.007092
1948,4,0.004846,0.005058,0.004953
1948,5,0.003241,0.00359,0.003418
1948,6,0.002494,0.002858,0.002678
1948,7,0.002114,0.002499,0.002309
1948,8,0.001789,0.002079,0.001935
1948,9,0.001532,0.001764,0.001649
1948,10,0.001456,0.001696,0.001577
1948,11,0.001434,0.001445,0.00144
1948,12,0.001444,0.001434,0.001439
1948,13,0.001706,0.001462,0.001583
1948,14,0.001874,0.001666,0.001769
1948,15,0.002453,0.002036,0.002243
1948,16,0.003018,0.002669,0.002842
1948,17,0.003575,0.003338,0.003456
1948,18,0.004167,0.004278,0.004222
1948,19,0.005031,0.005338,0.005184
1948,20,0.00595,0.006377,0.006163
1948,21,0.006619,0.006905,0.006761
1948,22,0.006904,0.007385,0.007139
1948,23,0.00702,0.007987,0.00748
1948,24,0.007135,0.008225,0.007635
1948,25,0.007,0.008164,0.007513
1948,26,0.006744,0.007707,0.007161
1948,27,0.006777,0.008025,0.007317
1948,28,0.006514,0.0075,0.006947
1948,29,0.006382,0.007666,0.006956
1948,30,0.006293,0.007174,0.006692
1948,31,0.00613,0.007233,0.006634
1948,32,0.006175,0.007139,0.006619
1948,33,0.006124,0.007375,0.006702
1948,34,0.006161,0.007244,0.006665
1948,35,0.006033,0.007158,0.006559
1948,36,0.006456,0.007506,0.006948
1948,37,0.006345,0.007353,0.006822
1948,38,0.006438,0.007577,0.006984
1948,39,0.006784,0.007731,0.007241
1948,40,0.007033,0.007942,0.007478
1948,41,0.00677,0.008138,0.007452
1948,42,0.007,0.008481,0.007744
1948,43,0.00711,0.008845,0.007981
1948,44,0.007425,0.009267,0.008353
1948,45,0.007615,0.00978,0.008708
1948,46,0.007976,0.009997,0.009
1948,47,0.008116,0.010355,0.009252
1948,48,0.008634,0.011158,0.009915
1948,49,0.009,0.012048,0.01055
1948,50,0.010081,0.013615,0.011883
1948,51,0.010298,0.013544,0.011955
1948,52,0.011725,0.015213,0.013503
1948,53,0.01182,0.016392,0.014144
1948,54,0.012626,0.017735,0.015213
1948,55,0.013078,0.019004,0.01607
1948,56,0.014476,0.019816,0.017158
1948,57,0.015378,0.021701,0.018525
1948,58,0.01755,0.025029,0.021247
1948,59,0.017503,0.026899,0.022119
1948,60,0.018947,0.028114,0.023421
1948,61,0.02134,0.031847,0.026404
1948,62,0.02257,0.03409,0.028043
1948,63,0.02543,0.037408,0.031029
1948,64,0.027733,0.040684,0.033682
1948,65,0.02985,0.043841,0.036185
1948,66,0.032648,0.04647,0.03886
1948,67,0.036274,0.051977,0.043279
1948,68,0.037831,0.055764,0.045737
1948,69,0.043174,0.06136,0.051083
1948,70,0.045491,0.063456,0.053212
1948,71,0.052362,0.070779,0.060187
1948,72,0.055899,0.07675,0.064625
1948,73,0.061019,0.080566,0.069062
1948,74,0.066929,0.090767,0.076561
1948,75,0.072298,0.092357,0.080291
1948,76,0.078723,0.099173,0.086783
1948,77,0.085789,0.10987,0.095119
1948,78,0.096553,0.122937,0.1065
1948,79,0.109211,0.133968,0.118341
1948,80,0.11795,0.146603,0.128319
1948,81,0.126323,0.156828,0.137066
1948,82,0.137821,0.165668,0.147318
1948,83,0.152886,0.18477,0.163506
1948,84,0.175407,0.195779,0.182146
1948,85,0.17531,0.204472,0.184655
1948,86,0.199502,0.240337,0.212057
1948,87,0.208349,0.242034,0.218598
1948,88,0.233264,0.251709,0.238762
1948,89,0.262542,0.302659,0.274463
1948,90,0.265869,0.302893,0.276747
1948,91,0.273969,0.328764,0.289484
1948,92,0.3131,0.334463,0.318751
1948,93,0.315891,0.333061,0.32036
1948,94,0.347648,0.336509,0.344695
1948,95,0.418414,0.354943,0.400431
1948,96,0.347763,0.440931,0.37274
1948,97,0.491961,0.238635,0.42109
1948,98,0.356511,0.384057,0.364652
1948,99,0.492446,0.541723,0.50701
1948,100,0.44,0.483871,0.45283
1948,101,0.216867,0.444444,0.272727
1948,102,0.327273,0,0.246575
1948,103,0.5625,0.545455,0.55814
1948,104,0,6,0.315789
1948,105,0.6,0,0.461538
1948,106,0,6,0.857143
1948,107,1.2,1.2,1.2
1948,108,0,0,0
1948,109,0,.,0
1948,110,0.580645,0,0.486486
1949,0,0.061409,0.069691,0.065643
1949,1,0.01842,0.018441,0.018431
1949,2,0.010786,0.011147,0.01097
1949,3,0.007049,0.00749,0.007274
1949,4,0.004895,0.005069,0.004983
1949,5,0.003384,0.003648,0.003518
1949,6,0.002497,0.002788,0.002644
1949,7,0.001865,0.002135,0.002002
1949,8,0.001616,0.001761,0.00169
1949,9,0.00135,0.001513,0.001432
1949,10,0.001274,0.001352,0.001313
1949,11,0.001269,0.001273,0.001271
1949,12,0.001314,0.001251,0.001282
1949,13,0.001334,0.001294,0.001314
1949,14,0.001631,0.001401,0.001515
1949,15,0.001987,0.001663,0.001824
1949,16,0.002567,0.002211,0.002388
1949,17,0.003144,0.002911,0.003027
1949,18,0.003586,0.003491,0.003538
1949,19,0.004205,0.004417,0.004311
1949,20,0.004697,0.005264,0.004979
1949,21,0.005486,0.00579,0.005637
1949,22,0.005896,0.006507,0.006198
1949,23,0.006036,0.006792,0.006405
1949,24,0.006165,0.007155,0.006637
1949,25,0.00631,0.00713,0.006688
1949,26,0.00616,0.007028,0.006544
1949,27,0.00595,0.00679,0.006315
1949,28,0.006178,0.006779,0.006439
1949,29,0.005566,0.006746,0.006086
1949,30,0.005769,0.006447,0.006073
1949,31,0.005678,0.006446,0.006026
1949,32,0.005716,0.006292,0.00598
1949,33,0.005559,0.006419,0.005955
1949,34,0.005622,0.006545,0.00605
1949,35,0.005641,0.006651,0.006113
1949,36,0.005816,0.006669,0.006215
1949,37,0.005919,0.006801,0.006333
1949,38,0.005699,0.006943,0.00629
1949,39,0.006129,0.007161,0.006624
1949,40,0.00612,0.007226,0.006654
1949,41,0.00653,0.00769,0.007098
1949,42,0.006422,0.007683,0.007049
1949,43,0.006628,0.008356,0.007494
1949,44,0.006706,0.00865,0.00768
1949,45,0.007045,0.008906,0.007982
1949,46,0.00728,0.009486,0.008393
1949,47,0.007649,0.010353,0.009017
1949,48,0.008273,0.010462,0.009382
1949,49,0.008574,0.011437,0.010026
1949,50,0.009237,0.011988,0.010635
1949,51,0.009954,0.013616,0.011817
1949,52,0.010205,0.013658,0.011961
1949,53,0.011596,0.015307,0.013479
1949,54,0.011919,0.016599,0.014289
1949,55,0.012632,0.018134,0.015412
1949,56,0.013548,0.019269,0.016428
1949,57,0.014687,0.020725,0.017707
1949,58,0.016113,0.023405,0.019724
1949,59,0.016895,0.025612,0.021178
1949,60,0.019332,0.02731,0.023233
1949,61,0.019426,0.02929,0.024218
1949,62,0.023046,0.034054,0.028314
1949,63,0.024609,0.036563,0.030243
1949,64,0.027026,0.039455,0.032796
1949,65,0.028875,0.042352,0.035023
1949,66,0.032051,0.047329,0.038921
1949,67,0.034221,0.051685,0.042015
1949,68,0.038451,0.056577,0.046479
1949,69,0.041455,0.058755,0.049018
1949,70,0.045405,0.063981,0.053411
1949,71,0.048843,0.069405,0.057591
1949,72,0.056171,0.076489,0.064693
1949,73,0.062234,0.081999,0.070413
1949,74,0.065645,0.089224,0.075235
1949,75,0.072492,0.097891,0.08263
1949,76,0.079209,0.100395,0.087546
1949,77,0.086136,0.110976,0.095809
1949,78,0.092564,0.114095,0.100775
1949,79,0.106222,0.135654,0.117118
1949,80,0.116913,0.145452,0.127245
1949,81,0.129586,0.164055,0.14181
1949,82,0.143405,0.166543,0.151398
1949,83,0.152275,0.190052,0.164916
1949,84,0.169115,0.197796,0.178471
1949,85,0.192269,0.227772,0.203762
1949,86,0.198193,0.234777,0.209626
1949,87,0.218441,0.252539,0.228665
1949,88,0.239083,0.290059,0.254317
1949,89,0.269199,0.304225,0.279388
1949,90,0.260901,0.337498,0.28293
1949,91,0.294672,0.353235,0.311295
1949,92,0.339861,0.340487,0.340032
1949,93,0.351401,0.390043,0.361379
1949,94,0.354907,0.38014,0.361361
1949,95,0.377376,0.461166,0.400366
1949,96,0.366798,0.425936,0.382968
1949,97,0.4443,0.593358,0.483685
1949,98,0.508671,0.317139,0.450384
1949,99,0.40367,0.392157,0.4
1949,100,0.512563,0.518519,0.514286
1949,101,0.568421,0.285714,0.481752
1949,102,0.470588,0,0.333333
1949,103,0.315789,1.5,0.6
1949,104,0.521739,0,0.413793
1949,105,0,.,0
1949,106,0.857143,.,0.857143
1949,107,0,.,0
1949,108,0,3,1.2
1949,109,0,.,0
1949,110,0.24,0,0.193548
1950,0,0.054735,0.062229,0.058562
1950,1,0.014699,0.014408,0.01455
1950,2,0.00973,0.009955,0.009845
1950,3,0.007076,0.00718,0.007129
1950,4,0.004649,0.004662,0.004656
1950,5,0.003298,0.003322,0.00331
1950,6,0.002209,0.002609,0.002412
1950,7,0.00175,0.002132,0.001943
1950,8,0.001448,0.001686,0.001569
1950,9,0.001298,0.00143,0.001365
1950,10,0.001142,0.001252,0.001198
1950,11,0.00114,0.001142,0.001141
1950,12,0.001146,0.001129,0.001137
1950,13,0.00121,0.001094,0.001152
1950,14,0.001398,0.001166,0.00128
1950,15,0.001668,0.001468,0.001567
1950,16,0.00209,0.001818,0.001953
1950,17,0.002451,0.002561,0.002506
1950,18,0.003036,0.003052,0.003044
1950,19,0.003332,0.003617,0.003475
1950,20,0.003633,0.004139,0.003886
1950,21,0.004197,0.004653,0.004424
1950,22,0.004649,0.005004,0.004825
1950,23,0.004893,0.005233,0.005061
1950,24,0.005016,0.005733,0.005366
1950,25,0.004956,0.005804,0.005361
1950,26,0.005232,0.00589,0.005536
1950,27,0.005116,0.005636,0.005347
1950,28,0.005203,0.005604,0.005378
1950,29,0.005054,0.005888,0.005418
1950,30,0.004947,0.005503,0.005193
1950,31,0.004891,0.00516,0.005012
1950,32,0.004902,0.005411,0.005133
1950,33,0.004963,0.005378,0.005153
1950,34,0.005028,0.005542,0.005265
1950,35,0.005162,0.005724,0.005423
1950,36,0.005188,0.005805,0.005477
1950,37,0.005165,0.006036,0.005574
1950,38,0.005386,0.006071,0.005708
1950,39,0.005671,0.006544,0.006086
1950,40,0.005764,0.006517,0.006126
1950,41,0.005854,0.006924,0.006372
1950,42,0.006257,0.007195,0.006716
1950,43,0.005952,0.007502,0.006722
1950,44,0.006366,0.008028,0.007198
1950,45,0.006999,0.008528,0.007764
1950,46,0.006993,0.008643,0.007823
1950,47,0.007362,0.009501,0.00844
1950,48,0.007956,0.010148,0.009063
1950,49,0.008305,0.011196,0.009767
1950,50,0.008909,0.011656,0.010301
1950,51,0.009407,0.012289,0.010871
1950,52,0.010711,0.014086,0.012425
1950,53,0.010633,0.014377,0.012531
1950,54,0.011976,0.016259,0.014141
1950,55,0.012077,0.017815,0.014972
1950,56,0.013457,0.019286,0.016394
1950,57,0.014902,0.020824,0.017874
1950,58,0.016046,0.023671,0.019842
1950,59,0.016333,0.024446,0.02033
1950,60,0.018392,0.027164,0.022678
1950,61,0.020373,0.029084,0.024613
1950,62,0.02102,0.031074,0.025879
1950,63,0.025792,0.035975,0.03063
1950,64,0.027163,0.039109,0.032751
1950,65,0.029189,0.04397,0.036001
1950,66,0.033027,0.04765,0.039649
1950,67,0.03583,0.05138,0.042763
1950,68,0.038826,0.05685,0.046807
1950,69,0.04393,0.063002,0.052309
1950,70,0.045696,0.066258,0.054601
1950,71,0.051915,0.074115,0.061391
1950,72,0.056514,0.080094,0.066419
1950,73,0.063046,0.087218,0.073053
1950,74,0.070492,0.094962,0.080485
1950,75,0.076432,0.101246,0.086389
1950,76,0.083852,0.11082,0.094474
1950,77,0.089025,0.119975,0.101032
1950,78,0.099768,0.1277,0.110473
1950,79,0.104687,0.137691,0.117066
1950,80,0.125413,0.156894,0.136764
1950,81,0.134893,0.170309,0.147459
1950,82,0.151835,0.189899,0.165039
1950,83,0.161756,0.205212,0.176416
1950,84,0.181045,0.211197,0.190926
1950,85,0.19593,0.236045,0.208698
1950,86,0.217224,0.273838,0.235062
1950,87,0.236228,0.264038,0.244642
1950,88,0.258665,0.292176,0.268488
1950,89,0.266575,0.345476,0.289257
1950,90,0.308781,0.356538,0.322176
1950,91,0.325179,0.382005,0.340822
1950,92,0.367898,0.439923,0.387946
1950,93,0.351328,0.390628,0.361568
1950,94,0.409828,0.526318,0.438718
1950,95,0.38629,0.457454,0.403538
1950,96,0.404613,0.603042,0.455358
1950,97,0.506819,0.44119,0.490081
1950,98,0.444182,0.670232,0.501365
1950,99,0.637874,0.557143,0.612245
1950,100,0.623762,0.428571,0.56
1950,101,0.403361,0.491803,0.433333
1950,102,0.413793,0.571429,0.455696
1950,103,0.342857,0,0.272727
1950,104,0.461538,0.857143,0.545455
1950,105,0,1.5,0.24
1950,106,0,.,0
1950,107,0,.,0
1950,108,0,.,0
1950,109,0,.,0
1950,110,0.666667,0,0.5
1951,0,0.052075,0.059523,0.05588
1951,1,0.012877,0.012974,0.012927
1951,2,0.009295,0.009364,0.00933
1951,3,0.00686,0.007068,0.006966
1951,4,0.004626,0.004785,0.004707
1951,5,0.002943,0.003057,0.003001
1951,6,0.002145,0.002247,0.002197
1951,7,0.001589,0.001796,0.001693
1951,8,0.001251,0.00152,0.001387
1951,9,0.001055,0.001228,0.001143
1951,10,0.001,0.001138,0.00107
1951,11,0.000904,0.000963,0.000934
1951,12,0.001009,0.000957,0.000983
1951,13,0.001062,0.000974,0.001018
1951,14,0.00118,0.001078,0.001128
1951,15,0.001266,0.00125,0.001258
1951,16,0.001614,0.001603,0.001608
1951,17,0.001772,0.001924,0.001849
1951,18,0.002225,0.002324,0.002275
1951,19,0.002603,0.002987,0.002796
1951,20,0.00284,0.00305,0.002945
1951,21,0.002931,0.00342,0.003175
1951,22,0.00327,0.00374,0.003504
1951,23,0.003638,0.004047,0.003841
1951,24,0.003866,0.004213,0.004037
1951,25,0.00381,0.004202,0.004001
1951,26,0.003932,0.004443,0.004176
1951,27,0.004164,0.004343,0.004247
1951,28,0.00407,0.004306,0.004175
1951,29,0.004016,0.004531,0.004242
1951,30,0.004196,0.004586,0.004367
1951,31,0.004016,0.004239,0.004114
1951,32,0.004112,0.004283,0.004189
1951,33,0.00417,0.004392,0.004271
1951,34,0.004129,0.004353,0.004232
1951,35,0.004282,0.00451,0.004387
1951,36,0.004358,0.004773,0.004551
1951,37,0.004493,0.004942,0.004703
1951,38,0.004676,0.005078,0.004865
1951,39,0.004924,0.005489,0.00519
1951,40,0.004998,0.005548,0.00526
1951,41,0.005114,0.006092,0.005584
1951,42,0.005271,0.006361,0.005798
1951,43,0.005604,0.00659,0.006086
1951,44,0.005619,0.007242,0.006424
1951,45,0.005989,0.00754,0.006764
1951,46,0.006382,0.008228,0.007306
1951,47,0.00698,0.008997,0.007994
1951,48,0.007523,0.00957,0.008554
1951,49,0.007989,0.010076,0.009042
1951,50,0.008026,0.010803,0.009429
1951,51,0.008415,0.011499,0.009976
1951,52,0.009495,0.012402,0.010969
1951,53,0.010481,0.014073,0.012301
1951,54,0.010412,0.014885,0.012673
1951,55,0.011759,0.016781,0.014288
1951,56,0.012491,0.017923,0.015224
1951,57,0.014037,0.019633,0.01685
1951,58,0.015526,0.02198,0.018752
1951,59,0.01566,0.022541,0.01907
1951,60,0.017505,0.024821,0.021093
1951,61,0.018855,0.028612,0.023597
1951,62,0.020721,0.031086,0.025744
1951,63,0.022175,0.032857,0.02731
1951,64,0.026262,0.038424,0.032004
1951,65,0.027976,0.041732,0.034363
1951,66,0.030562,0.045391,0.037346
1951,67,0.034478,0.048959,0.040983
1951,68,0.03764,0.054643,0.045155
1951,69,0.04166,0.061145,0.050204
1951,70,0.046223,0.06517,0.054459
1951,71,0.050135,0.070094,0.058679
1951,72,0.055332,0.077179,0.064539
1951,73,0.05963,0.082202,0.068977
1951,74,0.066459,0.09089,0.076421
1951,75,0.077876,0.098717,0.086269
1951,76,0.081081,0.10722,0.091409
1951,77,0.086784,0.115762,0.098006
1951,78,0.095389,0.123284,0.106011
1951,79,0.105877,0.130372,0.115095
1951,80,0.116743,0.145543,0.127242
1951,81,0.127915,0.161712,0.139866
1951,82,0.141371,0.176473,0.153546
1951,83,0.163412,0.193252,0.173498
1951,84,0.178129,0.20722,0.187724
1951,85,0.184145,0.225946,0.197497
1951,86,0.210923,0.246107,0.221808
1951,87,0.226371,0.261913,0.237217
1951,88,0.234969,0.274978,0.246756
1951,89,0.249226,0.301694,0.264052
1951,90,0.266825,0.34329,0.287876
1951,91,0.315469,0.362702,0.328002
1951,92,0.344474,0.365628,0.350072
1951,93,0.358355,0.395021,0.368102
1951,94,0.419798,0.408489,0.417003
1951,95,0.40084,0.461051,0.414752
1951,96,0.402125,0.320388,0.383256
1951,97,0.439764,0.527132,0.461245
1951,98,0.644118,0.437768,0.591457
1951,99,0.715116,0.508475,0.662338
1951,100,0.376963,0.129032,0.295775
1951,101,0.344262,0.37037,0.35468
1951,102,0.394737,0,0.267857
1951,103,0.315789,0.352941,0.327273
1951,104,0.521739,0,0.461538
1951,105,0,3,0.230769
1951,106,0.705882,.,0.705882
1951,107,0.545455,.,0.545455
1951,108,3,.,3
1951,109,0,.,0
1951,110,0.545455,1.5,0.8
1952,0,0.04595,0.052721,0.04941
1952,1,0.008848,0.008873,0.008861
1952,2,0.007498,0.007403,0.007449
1952,3,0.005578,0.00581,0.005696
1952,4,0.003972,0.00388,0.003925
1952,5,0.002548,0.002885,0.00272
1952,6,0.00173,0.001848,0.00179
1952,7,0.001327,0.001625,0.001478
1952,8,0.001032,0.001343,0.001189
1952,9,0.000908,0.001109,0.00101
1952,10,0.000843,0.000989,0.000917
1952,11,0.000806,0.000917,0.000862
1952,12,0.000814,0.000893,0.000854
1952,13,0.000848,0.000857,0.000852
1952,14,0.000944,0.000966,0.000955
1952,15,0.00102,0.00108,0.00105
1952,16,0.001232,0.001351,0.001292
1952,17,0.001473,0.001697,0.001586
1952,18,0.001729,0.002057,0.001894
1952,19,0.002045,0.002418,0.002233
1952,20,0.002307,0.00277,0.002539
1952,21,0.002451,0.002787,0.002619
1952,22,0.002586,0.003009,0.002797
1952,23,0.002902,0.003249,0.003075
1952,24,0.00297,0.003382,0.003174
1952,25,0.003067,0.003366,0.003214
1952,26,0.003143,0.00344,0.003288
1952,27,0.003137,0.003466,0.003295
1952,28,0.003298,0.003611,0.003443
1952,29,0.003248,0.00371,0.003454
1952,30,0.003437,0.003461,0.003447
1952,31,0.003464,0.003785,0.003604
1952,32,0.00341,0.003626,0.003506
1952,33,0.003497,0.003615,0.00355
1952,34,0.003619,0.003972,0.003779
1952,35,0.003701,0.003738,0.003718
1952,36,0.003767,0.004017,0.003883
1952,37,0.003978,0.004395,0.004173
1952,38,0.003999,0.004162,0.004075
1952,39,0.004194,0.004485,0.004331
1952,40,0.00447,0.005109,0.004771
1952,41,0.004678,0.005272,0.004961
1952,42,0.004687,0.0056,0.005126
1952,43,0.004887,0.006002,0.005427
1952,44,0.004971,0.006533,0.005736
1952,45,0.005321,0.006755,0.006032
1952,46,0.005774,0.00718,0.006476
1952,47,0.006132,0.008286,0.007209
1952,48,0.006657,0.008754,0.007711
1952,49,0.007175,0.009589,0.008389
1952,50,0.007746,0.010284,0.009024
1952,51,0.008351,0.010965,0.00967
1952,52,0.008933,0.01168,0.010322
1952,53,0.009374,0.013104,0.011263
1952,54,0.010751,0.014183,0.012486
1952,55,0.010742,0.015148,0.012963
1952,56,0.012058,0.016606,0.014342
1952,57,0.012721,0.018918,0.015831
1952,58,0.015049,0.02134,0.018201
1952,59,0.015479,0.023167,0.019308
1952,60,0.015989,0.024327,0.020106
1952,61,0.01754,0.025884,0.021617
1952,62,0.020031,0.02864,0.024197
1952,63,0.021856,0.03314,0.027299
1952,64,0.023583,0.034302,0.028708
1952,65,0.02772,0.040601,0.033763
1952,66,0.029608,0.042745,0.035665
1952,67,0.032019,0.048038,0.03929
1952,68,0.036268,0.053115,0.043771
1952,69,0.039438,0.058175,0.047633
1952,70,0.042956,0.062022,0.051228
1952,71,0.048872,0.069806,0.057866
1952,72,0.051086,0.071298,0.059635
1952,73,0.059236,0.080415,0.068052
1952,74,0.064104,0.086533,0.073266
1952,75,0.071273,0.096311,0.081342
1952,76,0.07804,0.103833,0.088272
1952,77,0.083395,0.108654,0.093216
1952,78,0.095877,0.121923,0.105788
1952,79,0.1009,0.129011,0.111422
1952,80,0.117194,0.145622,0.127684
1952,81,0.122171,0.152632,0.133075
1952,82,0.137313,0.173292,0.149775
1952,83,0.148174,0.18319,0.160042
1952,84,0.166148,0.198147,0.176746
1952,85,0.182775,0.219983,0.194785
1952,86,0.199049,0.235615,0.210435
1952,87,0.211765,0.247631,0.222599
1952,88,0.244135,0.279187,0.254558
1952,89,0.247083,0.278831,0.25618
1952,90,0.279101,0.302765,0.285623
1952,91,0.284834,0.340925,0.299863
1952,92,0.342186,0.388321,0.354157
1952,93,0.361817,0.374482,0.365114
1952,94,0.378894,0.439945,0.395173
1952,95,0.408334,0.375366,0.400363
1952,96,0.343339,0.339271,0.342376
1952,97,0.400557,0.427553,0.406822
1952,98,0.393305,0.45,0.407524
1952,99,0.635097,0.608696,0.627767
1952,100,0.567164,0.444444,0.531915
1952,101,0.330709,0.514286,0.395939
1952,102,0.352941,0.214286,0.297872
1952,103,0.612245,0.363636,0.512195
1952,104,0.272727,0,0.176471
1952,105,0.666667,0,0.571429
1952,106,0,.,0
1952,107,0,.,0
1952,108,0.857143,.,0.857143
1952,109,.,.,.
1952,110,0.75,.,0.75
1953,0,0.045196,0.051765,0.048555
1953,1,0.008406,0.008477,0.008442
1953,2,0.00643,0.006381,0.006405
1953,3,0.00498,0.005092,0.005037
1953,4,0.003584,0.003672,0.003629
1953,5,0.002412,0.002513,0.002463
1953,6,0.001705,0.001929,0.001819
1953,7,0.001184,0.001367,0.001277
1953,8,0.000926,0.001202,0.001066
1953,9,0.0008,0.001047,0.000925
1953,10,0.000707,0.000896,0.000803
1953,11,0.00071,0.000825,0.000769
1953,12,0.000717,0.000782,0.00075
1953,13,0.000716,0.000837,0.000777
1953,14,0.00084,0.000861,0.00085
1953,15,0.000877,0.001032,0.000955
1953,16,0.0011,0.001221,0.001161
1953,17,0.001261,0.001497,0.00138
1953,18,0.001552,0.002027,0.001791
1953,19,0.001767,0.002243,0.002006
1953,20,0.002075,0.002585,0.00233
1953,21,0.002277,0.002874,0.002576
1953,22,0.002328,0.003044,0.002686
1953,23,0.002512,0.003007,0.002759
1953,24,0.002596,0.003142,0.002868
1953,25,0.002701,0.003128,0.002913
1953,26,0.002742,0.003156,0.002947
1953,27,0.00274,0.003149,0.00294
1953,28,0.002874,0.00328,0.003069
1953,29,0.003046,0.003413,0.003216
1953,30,0.003043,0.003219,0.003122
1953,31,0.003048,0.00325,0.003136
1953,32,0.003067,0.003239,0.003143
1953,33,0.003204,0.00346,0.003317
1953,34,0.003268,0.003585,0.003411
1953,35,0.003225,0.003471,0.003337
1953,36,0.003407,0.003711,0.003546
1953,37,0.003495,0.003797,0.003634
1953,38,0.003717,0.004002,0.00385
1953,39,0.003971,0.004394,0.00417
1953,40,0.003902,0.004477,0.004172
1953,41,0.004144,0.004943,0.00452
1953,42,0.004558,0.005144,0.004837
1953,43,0.004561,0.005361,0.004945
1953,44,0.004883,0.006123,0.005483
1953,45,0.005237,0.006725,0.005965
